rid,eu_name,authorid,match_type,host_id,passed,n_papers,source
831,孔祥银,A5102756200,exact,I4210106477,True,180,round4_semtie
833,康振生,A5071482693,exact,I89652312,False,560,round4_maxpapers
834,康跃虎,A5054435494,exact,I4210160793,False,36,round4_maxpapers
836,景益鹏,A5087064635,exact,I2799714274,True,269,round4_semtie
839,姜卫红,A5101448104,exact,I4210106477,False,214,round4_maxpapers
840,江雷,A5052571310,exact,I4210155088,True,169,round4_semtie
842,黄跃生,A5100512593,exact,I151075929,False,191,round4_maxpapers
843,黄卡玛,A5058007603,exact,I24185976,False,325,round4_maxpapers
844,胡盛寿,A5091127604,exact,I200296433,True,403,round4_semtie
845,胡平,A5045468770,exact,I194450716,False,560,round4_maxpapers
846,何祖华,A5100702375,exact,I4210106477,False,141,round4_maxpapers
847,郝芳,A5115604707,exact,I4210162190,False,109,round4_maxpapers
848,韩艳春,A5000024258,exact,I4210092888,False,232,round4_maxpapers
849,郭跃伟,A5084888054,exact,I4210112820,False,514,round4_maxpapers
850,高天明,A5002883252,exact,I58200834,True,286,round4_semtie
851,高松,A5100680630,exact,I20231570,True,1946,round4_semtie
852,高鸿钧,A5073760760,exact,I4210159876,False,495,round4_maxpapers
853,高峰,A5100729278,exact,I183067930,False,869,round4_maxpapers
854,高琛,A5112672110,exact,I126520041,False,227,round4_maxpapers
855,冯世平,A5057021628,exact,I25254941,False,329,round4_maxpapers
856,方竞,A5113723301,exact,I20231570,False,407,round4_maxpapers
857,樊军辉,A5041283221,exact,I37987034,False,223,round4_maxpapers
860,崔一平,A5055907427,exact,I76569877,False,935,round4_maxpapers
861,程建春,A5043126665,exact,I881766915,True,296,round4_semtie
863,陈政,A5100370649,exact,I37461747,True,128,round4_semtie
864,陈永顺,A5027263841,exact,I20231570,False,34,round4_maxpapers
865,陈晔光,A5031295186,exact,I99065089,True,229,round4_semtie
866,陈晓红,A5100373745,exact,I139660479,False,18172,round4_maxpapers
867,陈乾旺,A5014087781,exact,I126520041,True,516,round4_semtie
868,陈发虎,A5021278698,exact,I76214153,True,719,round4_semtie
869,曹佳,A5100661099,exact,I151075929,False,527,round4_maxpapers
870,曹济民,A5074740786,exact,I200296433,False,100,round4_maxpapers
871,蔡祖聪,A5103098564,exact,I4210165559,True,269,round4_semtie
872,边少锋,A5046853018,exact,I2800710378,False,168,round4_maxpapers
873,包亦望,A5056814336,exact,,False,211,round4_maxpapers
874,邹恒甫,A5004483876,exact,I20231570,False,278,round4_maxpapers
875,邹冰松,A5101528812,exact,I4210137180,False,1225,round4_maxpapers
876,宗传明,A5101658433,exact,I20231570,False,91,round4_maxpapers
877,朱永官,A5100434325,exact,I4210144289,True,1397,round4_semtie
879,朱江,A5100707559,exact,I4210152758,True,266,round4_semtie
881,周启星,A5089824454,exact,I4210110024,True,390,round4_semtie
883,周成虎,A5023919188,exact,I4210160793,False,510,round4_maxpapers
884,钟建江,A5071447212,exact,I143593769,True,403,round4_semtie
885,郑耀,A5061628897,exact,I76130692,False,350,round4_maxpapers
886,郑仕标,A5028004464,exact,I80947539,True,194,round4_semtie
887,赵亚溥,A5059180248,exact,I4210157653,False,294,round4_maxpapers
888,赵晓航,A5023772199,exact,I200296433,True,123,round4_semtie
889,赵红卫,A5100759638,exact,I4210131271,False,216,round4_maxpapers
890,张政军,A5114375150,exact,I99065089,False,2059,round4_maxpapers
891,张涛,A5100375792,exact,I82880672,False,1435,round4_maxpapers
892,张人禾,A5064713558,exact,I4210133131,True,570,round4_semtie
893,张平文,A5112856088,exact,I20231570,False,215,round4_maxpapers
895,张剑锋,A5029002447,exact,I4210126061,False,466,round4_maxpapers
896,张洪武,A5056837253,exact,I27357992,False,548,round4_maxpapers
897,张宏福,A5079795759,exact,I4210126061,True,268,round4_semtie
898,张德清,A5110365165,exact,I4210155088,True,989,round4_semtie
899,张传茂,A5039023101,exact,I20231570,True,99,round4_semtie
900,张辰宇,A5100377476,exact,I881766915,True,25,round4_semtie
901,詹启敏,A5100664083,exact,I200296433,True,428,round4_semtie
902,曾苏,A5058483819,exact,I76130692,False,450,round4_maxpapers
903,曾长青,A5009545090,exact,I2801577699,False,140,round4_maxpapers
906,杨卫军,A5017024184,exact,I76130692,False,127,round4_maxpapers
907,杨宁,A5074516400,exact,I52158045,False,779,round4_maxpapers
908,杨合,A5101717144,exact,I17145004,False,1777,round4_maxpapers
909,杨定,A5100730988,exact,I52158045,True,739,round4_semtie
910,杨德仁,A5108149977,exact,I76130692,True,34,round4_semtie
911,颜毅华,A5068724865,exact,I4210164580,False,589,round4_maxpapers
912,许祝安,A5012778666,exact,I76130692,False,360,round4_maxpapers
913,徐寄遥,A5062198457,exact,I4210115570,True,330,round4_semtie
914,熊仁根,A5057572113,exact,I881766915,True,1099,round4_semtie
915,谢平,A5016786612,exact,I4210089584,True,638,round4_semtie
916,肖瑞平,A5042676208,exact,I20231570,True,147,round4_semtie
917,肖立业,A5102853055,exact,I4210128819,False,129,round4_maxpapers
918,吴云东,A5108337108,exact,I20231570,True,2515,round4_semtie
919,吴兴龙,A5108167595,exact,I881766915,False,3476,round4_maxpapers
920,吴玮,A5005841986,exact,I191208505,True,277,round4_semtie
921,吴李君,A5063685824,exact,I2802624667,False,235,round4_maxpapers
922,吴开春,A5078303906,exact,,True,918,round4_semtie
923,吴骏,A5101751235,exact,,True,197,round4_semtie
924,吴晨旭,A5064647434,exact,I191208505,False,216,round4_maxpapers
925,魏志义,A5005908287,exact,I4210159876,False,575,round4_maxpapers
926,韦大明,A5047278885,exact,I2802340896,True,226,round4_semtie
927,王悦,A5100371961,exact,I194450716,False,1225,round4_maxpapers
928,王以政,A5057204508,exact,I4210106477,False,97,round4_maxpapers
929,王贻芳,A5063830804,exact,I4210137180,False,800,round4_maxpapers
930,王献红,A5047357194,exact,I4210092888,True,383,round4_semtie
931,王如竹,A5002876556,exact,I183067930,False,1695,round4_maxpapers
932,王沥,A5107889976,exact,I4210124606,True,3029,round4_semtie
933,王剑波,A5100337993,exact,I20231570,True,739,round4_semtie
934,王春儒,A5039338730,exact,I4210155088,False,330,round4_maxpapers
936,王琛,A5100337569,exact,I4210106477,True,136,round4_semtie
937,汪永进,A5100633513,exact,I152031979,False,154,round4_maxpapers
938,汪小帆,A5086620464,exact,I183067930,True,5,round4_semtie
940,田永君,A5006630806,exact,I39333907,False,511,round4_maxpapers
941,田世平,A5083393341,exact,I4210158097,False,271,round4_maxpapers
942,田捷,A5100429270,exact,I4210112150,False,1638,round4_maxpapers
944,唐明,A5085813997,exact,I89652312,False,282,round4_maxpapers
945,孙颖浩,A5078068622,exact,I177933477,True,204,round4_semtie
946,孙青原,A5036569823,exact,I4210167311,False,555,round4_maxpapers
947,孙蒙祥,A5065058710,exact,I37461747,False,151,round4_maxpapers
948,孙继荣,A5004954390,exact,I4210159876,False,427,round4_maxpapers
949,时钟,A5111542274,exact,I183067930,False,30,round4_maxpapers
950,石高全,A5101644939,exact,I99065089,False,337,round4_maxpapers
951,施毅,A5025243022,exact,I881766915,False,990,round4_maxpapers
952,施斌,A5100628793,exact,I881766915,True,423,round4_semtie
953,沈树忠,A5075284964,exact,I4210103797,False,389,round4_maxpapers
954,申长雨,A5101938357,exact,I38877650,False,704,round4_maxpapers
955,佘振苏,A5039451500,exact,I20231570,False,209,round4_maxpapers
956,邵久书,A5112408215,exact,I25254941,False,66,round4_maxpapers
958,任忠鸣,A5014320291,exact,I113940042,False,621,round4_maxpapers
959,曲晓刚,A5090202020,exact,I4210092888,True,661,round4_semtie
960,曲久辉,A5073836005,exact,I4210144289,False,853,round4_maxpapers
962,潘卫庆,A5005421775,exact,I177933477,False,106,round4_maxpapers
963,宁琴,A5100705133,exact,I47720641,True,342,round4_semtie
964,缪协兴,A5108430684,exact,I25757504,True,59,round4_semtie
965,罗永章,A5101864926,exact,I99065089,True,72,round4_semtie
967,刘祖国,A5100413276,exact,I157773358,False,921,round4_maxpapers
968,刘维屏,A5100358868,exact,I55712492,True,1081,round4_semtie
969,刘庆昌,A5101934974,exact,I52158045,False,147,round4_maxpapers
970,刘吉开,A5027553598,exact,I13850615,False,764,round4_maxpapers
972,刘宝,A5100646291,exact,I184983240,False,1010,round4_maxpapers
973,凌宏清,A5036915726,exact,I4210124606,False,119,round4_maxpapers
974,林忠钦,A5100517618,exact,I183067930,True,276,round4_semtie
975,林君,A5100694718,exact,I4210092888,False,1121,round4_maxpapers
976,林金星,A5004317300,exact,I4210158097,False,317,round4_maxpapers
977,李有泉,A5100391235,exact,I76130692,False,1001,round4_maxpapers
978,李勇,A5100355489,exact,I194450716,True,221,round4_semtie
979,李庆军,A5100682217,exact,I2801454379,True,170,round4_semtie
980,李庆斌,A5100430015,exact,I99065089,False,2277,round4_maxpapers
981,李建奇,A5100692108,exact,I4210159876,False,287,round4_maxpapers
982,李贺军,A5100725627,exact,I17145004,True,560,round4_semtie
983,李和,A5086952694,exact,I47720641,True,124,round4_semtie
984,李国强,A5100354154,exact,I116953780,True,745,round4_semtie
985,李葆明,A5036157514,exact,I24943067,False,316,round4_maxpapers
988,黄永箴,A5086866868,exact,I4210149211,False,407,round4_maxpapers
989,黄士昂,A5103250883,exact,I47720641,False,156,round4_maxpapers
991,胡事民,A5034373978,exact,I99065089,False,1418,round4_maxpapers
992,胡德文,A5071074935,exact,I170215575,False,514,round4_maxpapers
993,侯金林,A5056241757,exact,I58200834,True,525,round4_semtie
996,郭占成,A5100514194,exact,I4210133325,False,265,round4_maxpapers
999,龚瑶琴,A5019765145,exact,I154099455,True,202,round4_semtie
1000,龚为民,A5084167506,exact,I4210112540,True,149,round4_semtie
1001,葛世荣,A5110091391,exact,I25757504,False,189,round4_maxpapers
1002,高自友,A5049135480,exact,I21193070,False,537,round4_maxpapers
1003,高原宁,A5040326068,exact,I99065089,False,691,round4_maxpapers
1004,高明远,A5034584865,exact,I4210155088,False,339,round4_maxpapers
1007,冯小明,A5077217676,exact,I24185976,True,1383,round4_semtie
1008,封东来,A5017162087,exact,I24943067,False,220,round4_maxpapers
1009,方晓红,A5064414111,exact,I4210155088,False,253,round4_maxpapers
1010,段振豪,A5113962757,exact,I4210126061,False,77,round4_maxpapers
1011,段远源,A5108067566,exact,I99065089,False,478,round4_maxpapers
1012,董治宝,A5109123176,exact,,True,299,round4_semtie
1013,丁奎岭,A5057500089,exact,I4210112946,True,581,round4_semtie
1017,戴宁,A5027058494,exact,I4210135723,False,508,round4_maxpapers
1018,崔铁军,A5009237669,exact,I76569877,False,1462,round4_maxpapers
1019,陈延峰,A5101966111,exact,I881766915,False,383,round4_maxpapers
1021,陈劲,A5101786025,exact,I76130692,True,334,round4_semtie
1022,陈剑平,A5100437542,exact,I4210126939,False,710,round4_maxpapers
1023,陈红征,A5050718596,exact,I76130692,False,663,round4_maxpapers
1024,陈豪,A5089790773,exact,I24943067,True,139,round4_semtie
1026,陈发来,A5032285268,exact,I126520041,False,197,round4_maxpapers
1027,陈初升,A5101847617,exact,I126520041,False,2382,round4_maxpapers
1028,车庆明,A5068951119,exact,I20231570,False,33,round4_maxpapers
1030,曹一家,A5043383546,exact,I76130692,False,559,round4_maxpapers
1032,薄志山,A5078505199,exact,,True,6,round4_semtie
1034,左良,A5022540704,exact,I9224756,False,648,round4_maxpapers
1035,朱祥坤,A5112400719,exact,I4210126061,False,100,round4_maxpapers
1036,朱俊杰,A5059078547,exact,I881766915,False,977,round4_maxpapers
1037,朱军,A5014197591,exact,I119454577,True,127,round4_semtie
1038,周志华,A5100621138,exact,I881766915,True,682,round4_semtie
1039,周春生,A5108048509,exact,I20231570,False,601,round4_maxpapers
1041,郑波,A5050479679,exact,I76130692,False,1038,round4_maxpapers
1042,赵晓波,A5103894757,exact,I99065089,False,82,round4_maxpapers
1043,赵景柱,A5108767960,exact,I4210144289,True,174,round4_semtie
1045,张跃,A5100333738,exact,I92403157,False,846,round4_maxpapers
1046,张涛,A5100375748,exact,I180585399,True,868,round4_semtie
1047,张立群,A5100457313,exact,I4210120485,False,2013,round4_maxpapers
1048,张立飞,A5115603052,exact,I20231570,False,1354,round4_maxpapers
1049,张化光,A5100625792,exact,I9224756,False,967,round4_maxpapers
1050,张海林,A5101556307,exact,I111381250,False,268,round4_maxpapers
1051,喻景权,A5084581807,exact,I76130692,False,270,round4_maxpapers
1052,俞书宏,A5074891139,exact,I126520041,False,1027,round4_maxpapers
1053,杨震,A5106498549,exact,I20231570,False,1659,round4_maxpapers
1056,杨大平,A5073019303,exact,I156144747,False,68,round4_maxpapers
1057,许唯临,A5066293086,exact,I24185976,False,481,round4_maxpapers
1058,徐湘民,A5007354180,exact,I58200834,False,317,round4_maxpapers
1059,徐伟彪,A5058309652,exact,I2802340896,False,4,round4_maxpapers
1060,徐明厚,A5078157881,exact,I47720641,False,324,round4_maxpapers
1061,徐飞,A5100746416,exact,I4210120485,False,364,round4_maxpapers
1062,谢维,A5100617970,exact,I76569877,False,985,round4_maxpapers
1063,谢胜利,A5043262479,exact,I90610280,False,548,round4_maxpapers
1064,谢旗,A5102012954,exact,I4210124606,False,197,round4_maxpapers
1065,夏佳文,A5104030079,exact,I4210131271,False,51,round4_maxpapers
1067,吴玉章,A5067915781,exact,I151075929,True,532,round4_semtie
1068,吴文彬,A5074840856,exact,I126520041,False,286,round4_maxpapers
1069,吴仁彪,A5059177878,exact,I28813325,False,211,round4_maxpapers
1070,吴林志,A5100897747,exact,I204983213,False,290,round4_maxpapers
1071,吴福元,A5111601158,exact,I4210126061,False,561,round4_maxpapers
1072,吴爱祥,A5027100218,exact,I92403157,False,267,round4_maxpapers
1073,王智彪,A5112312880,exact,I87780372,True,6,round4_semtie
1074,王晓茹,A5090691485,exact,I4210158097,False,864,round4_maxpapers
1075,王文,A5100396372,exact,I18489884,True,549,round4_semtie
1076,王强华,A5047206967,exact,I881766915,False,220,round4_maxpapers
1077,王晋辉,A5100394107,exact,I4210112540,False,348,round4_maxpapers
1078,王建民,A5105517574,exact,I4210137180,False,544,round4_maxpapers
1079,王建龙,A5104075501,exact,I99065089,True,135,round4_semtie
1080,王慧田,A5067735672,exact,I881766915,False,502,round4_maxpapers
1081,王海,A5100382773,exact,I181877577,False,534,round4_maxpapers
1082,王赤,A5100342203,exact,I4210115570,True,775,round4_semtie
1084,童金南,A5055970975,exact,I3124059619,False,155,round4_maxpapers
1085,陶绪堂,A5062909003,exact,I154099455,False,1032,round4_maxpapers
1087,唐红,A5014268039,exact,I24185976,True,238,round4_semtie
1088,汤善健,A5012568499,exact,I24943067,False,180,round4_maxpapers
1089,谭天伟,A5008110636,exact,I75390827,True,839,round4_semtie
1091,谈哲敏,A5005829707,exact,I881766915,False,193,round4_maxpapers
1092,孙立军,A5058941074,exact,I116953780,True,168,round4_semtie
1093,孙兵,A5113967897,exact,I4210106477,True,331,round4_semtie
1094,苏晓东,A5067041483,exact,I20231570,False,210,round4_maxpapers
1095,石碧,A5091674157,exact,I24185976,False,521,round4_maxpapers
1098,沈波,A5101807811,exact,I20231570,False,736,round4_maxpapers
1099,邵学广,A5101639531,exact,I205237279,False,459,round4_maxpapers
1100,任劲松,A5113239893,exact,I4210092888,True,4,round4_semtie
1102,邱勇,A5079077979,exact,I99065089,False,366,round4_maxpapers
1103,卿凤翎,A5001451215,exact,I181326427,True,697,round4_semtie
1104,钦伦秀,A5063254439,exact,I24943067,False,342,round4_maxpapers
1105,齐利民,A5100627050,exact,I20231570,False,254,round4_maxpapers
1106,彭联刚,A5088752336,exact,I24185976,False,36,round4_maxpapers
1108,潘峰,A5032385053,exact,I99065089,False,905,round4_maxpapers
1109,孟光,A5100675872,exact,I183067930,False,628,round4_maxpapers
1111,马东阁,A5087951236,exact,I4210092888,False,452,round4_maxpapers
1112,麻彤辉,A5065407027,exact,I184983240,False,220,round4_maxpapers
1114,罗跃嘉,A5108879937,exact,I4210131870,True,425,round4_semtie
1116,鹿化煜,A5101919746,exact,I881766915,False,666,round4_maxpapers
1117,龙桂鲁,A5108056437,exact,I99065089,False,689,round4_maxpapers
1118,柳彬,A5100395468,exact,I20231570,False,1511,round4_maxpapers
1119,刘晓为,A5100390770,exact,I20231570,True,98,round4_semtie
1120,刘日平,A5012745711,exact,I39333907,False,256,round4_maxpapers
1122,刘建新,A5103657252,exact,I76130692,True,113,round4_semtie
1123,刘嘉,A5100409741,exact,I4210165038,False,1115,round4_maxpapers
1124,李元元,A5111296078,exact,I90610280,False,418,round4_maxpapers
1125,李显春,A5055846361,exact,I119454577,False,147,round4_maxpapers
1126,李树深,A5103211925,exact,I4210149211,False,333,round4_maxpapers
1127,李萍,A5100435469,exact,I161716053,False,984,round4_maxpapers
1128,李明,A5100351349,exact,I4210159876,False,779,round4_maxpapers
1129,李林,A5100412926,exact,I4210155088,False,2838,round4_maxpapers
1130,李敬锋,A5100677450,exact,I99065089,False,1234,round4_maxpapers
1131,李建平,A5075507724,exact,I4210152758,True,1093,round4_semtie
1132,李华军,A5101977776,exact,I59028903,False,2417,round4_maxpapers
1134,李超忠,A5015968256,exact,I4210112946,True,179,round4_semtie
1135,李昂生,A5041305250,exact,I4210128818,False,131,round4_maxpapers
1136,匡乐满,A5001945271,exact,I173759888,False,223,round4_maxpapers
1137,鞠煥先,A5112817315,exact,I881766915,False,7,round4_maxpapers
1138,金长文,A5088167923,exact,I20231570,False,140,round4_maxpapers
1140,蒋建新,A5101677274,exact,I151075929,False,254,round4_maxpapers
1141,姜胜耀,A5113831716,exact,I99065089,False,275,round4_maxpapers
1142,姜明,A5056308697,exact,I20231570,False,433,round4_maxpapers
1144,贾金锋,A5059437555,exact,I4210159876,False,330,round4_maxpapers
1145,纪越峰,A5073088180,exact,I139759216,False,993,round4_maxpapers
1146,黄熙,A5100741261,exact,I24185976,False,1866,round4_maxpapers
1147,黄维,A5100352881,exact,I41198531,False,5804,round4_maxpapers
1148,黄庆安,A5038334345,exact,I76569877,False,531,round4_maxpapers
1150,黄继武,A5047964483,exact,I157773358,False,376,round4_maxpapers
1153,胡更开,A5060104045,exact,I125839683,False,240,round4_maxpapers
1154,何建国,A5031636736,exact,I157773358,False,375,round4_maxpapers
1155,何国威,A5047378068,exact,I4210157653,False,235,round4_maxpapers
1156,何成,A5100330324,exact,I177933477,False,404,round4_maxpapers
1157,韩秀峰,A5100846213,exact,I4210159876,True,49,round4_semtie
1158,韩斌,A5068382223,exact,I4210106477,True,182,round4_semtie
1159,郭顺星,A5112467709,exact,I200296433,False,218,round4_maxpapers
1160,郭东明,A5048793108,exact,I27357992,False,398,round4_maxpapers
1161,郭宝珠,A5048424631,exact,I4210120485,False,435,round4_maxpapers
1162,古洁若,A5100681703,exact,I157773358,True,246,round4_semtie
1163,龚流柱,A5080902320,exact,I126520041,False,408,round4_maxpapers
1164,冯夏庭,A5100638120,exact,I4210140379,False,511,round4_maxpapers
1165,冯吉才,A5109297052,exact,I204983213,False,544,round4_maxpapers
1166,方盛国,A5048180745,exact,I76130692,True,114,round4_semtie
1167,方红卫,A5109267431,exact,I99065089,False,77,round4_maxpapers
1168,范青华,A5100777639,exact,I4210155088,False,301,round4_maxpapers
1169,段文晖,A5033079136,exact,I99065089,False,619,round4_maxpapers
1170,杜修力,A5100748455,exact,I37796252,False,316,round4_maxpapers
1171,邓晓华,A5075294904,exact,I37461747,True,401,round4_semtie
1172,崔翔,A5055905208,exact,I153473198,False,505,round4_maxpapers
1173,崔胜,A5011274098,exact,I52158045,False,114,round4_maxpapers
1174,储富祥,A5022979862,exact,I4210128615,False,292,round4_maxpapers
1175,程祝宽,A5015012179,exact,I4210124606,True,201,round4_semtie
1176,陈增敬,A5071779760,exact,I154099455,True,67,round4_semtie
1177,陈新文,A5083954692,exact,I4210106882,True,279,round4_semtie
1178,陈晓松,A5008609549,exact,I4210125404,False,122,round4_maxpapers
1179,陈同斌,A5088246823,exact,I4210160793,False,301,round4_maxpapers
1180,陈如山,A5000951860,exact,I36399199,False,543,round4_maxpapers
1181,陈佺,A5017281141,exact,I4210167311,True,339,round4_semtie
1182,陈立东,A5100718544,exact,I4210163874,False,1071,round4_maxpapers
1183,陈军,A5022978174,exact,,False,1257,round4_maxpapers
1184,陈军,A5100450146,exact,I205237279,True,1095,round4_semtie
1185,陈建峰,A5100330950,exact,I75390827,False,888,round4_maxpapers
1186,曹新伍,A5010175299,exact,I2799714274,False,165,round4_maxpapers
1188,曹荣,A5027181760,exact,I4210119098,False,1807,round4_maxpapers
1189,蔡荣根,A5109217221,exact,I4210125404,True,225,round4_semtie
1190,毕锋,A5067643729,exact,I24185976,True,182,round4_semtie
1192,朱小华,A5101859661,exact,I20231570,True,91,round4_semtie
1193,朱卫国,A5072175419,exact,I20231570,False,341,round4_maxpapers
1194,周翔,A5060105726,exact,I37461747,True,412,round4_semtie
1195,周坚,A5057226383,exact,I99065089,False,533,round4_maxpapers
1196,周济,A5102789447,exact,I99065089,False,258,round4_maxpapers
1197,周爱辉,A5113202217,exact,I4210120485,False,165,round4_maxpapers
1200,郑建平,A5050899124,exact,I3124059619,False,799,round4_maxpapers
1201,赵勇,A5085383685,exact,I4210167311,True,293,round4_semtie
1202,赵永刚,A5107853636,exact,I99065089,False,472,round4_maxpapers
1203,赵国群,A5043967595,exact,I154099455,False,606,round4_maxpapers
1204,张玉秋,A5108166978,exact,I24943067,False,1586,round4_maxpapers
1205,张伟,A5100441715,exact,I37796252,False,2756,round4_maxpapers
1206,张力,A5115603052,exact,I189210763,True,1354,round4_semtie
1207,张建,A5100409987,exact,I4210124606,True,1411,round4_semtie
1208,张怀武,A5102983106,exact,I150229711,False,859,round4_maxpapers
1209,曾嵘,A5112741624,exact,I4210106477,True,282,round4_semtie
1210,曾光明,A5001724045,exact,I16609230,False,1672,round4_maxpapers
1211,袁正宏,A5090384031,exact,I24943067,True,268,round4_semtie
1212,元英进,A5026886431,exact,I162868743,True,471,round4_semtie
1213,于晓方,A5067954758,exact,I76130692,True,201,round4_semtie
1214,姚祝军,A5055425927,exact,I4210112946,True,209,round4_semtie
1215,杨修群,A5079386716,exact,I881766915,True,242,round4_semtie
1216,杨晓光,A5100671717,exact,I4210120485,False,397,round4_maxpapers
1219,杨华勇,A5017718826,exact,I76130692,False,582,round4_maxpapers
1220,杨大春,A5107832205,exact,I25254941,False,756,round4_maxpapers
1223,许继峰,A5042209114,exact,I3018690959,True,181,round4_semtie
1224,许国旺,A5031458824,exact,I180585399,False,627,round4_maxpapers
1225,徐骏,A5071775300,exact,I881766915,True,529,round4_semtie
1226,徐军,A5100632673,exact,I4210163874,False,737,round4_maxpapers
1227,徐玖平,A5100691507,exact,I24185976,False,525,round4_maxpapers
1228,徐建明,A5068464260,exact,I76130692,True,734,round4_semtie
1229,徐坚,A5100335022,exact,I4210155088,True,444,round4_semtie
1230,徐宝文,A5100331400,exact,I76569877,False,578,round4_maxpapers
1231,邢志忠,A5111622224,exact,I4210137180,False,400,round4_maxpapers
1232,向东,A5100748284,exact,I99065089,False,235,round4_maxpapers
1233,武培怡,A5027324209,exact,I24943067,False,441,round4_maxpapers
1234,吴乔,A5101739664,exact,I191208505,True,93,round4_semtie
1236,吴嘉炜,A5053674466,exact,I99065089,True,182,round4_semtie
1237,吴德金,A5110068809,exact,I2802340896,False,137,round4_maxpapers
1238,翁旭初,A5010312370,exact,I4210131870,True,129,round4_semtie
1239,文富强,A5100682303,exact,I24185976,True,505,round4_semtie
1240,魏一鸣,A5100617168,exact,,False,585,round4_maxpapers
1241,王振林,A5068381230,exact,I881766915,False,201,round4_maxpapers
1242,王焰新,A5101969515,exact,I3124059619,False,604,round4_maxpapers
1243,王孝群,A5101625376,exact,I4210125404,False,201,round4_maxpapers
1244,王习东,A5108459272,exact,I20231570,False,206,round4_maxpapers
1245,王世强,A5105516911,exact,I20231570,False,351,round4_maxpapers
1246,王少杰,A5100750462,exact,I2802624667,False,284,round4_maxpapers
1247,王晋军,A5100746482,exact,I82880672,False,299,round4_maxpapers
1248,王鸿飞,A5115602103,exact,I4210155088,False,1416,round4_maxpapers
1249,汪小全,A5069098292,exact,I4210158097,False,250,round4_maxpapers
1250,汪联辉,A5018432603,exact,I24943067,False,608,round4_maxpapers
1251,童利民,A5035352693,exact,I76130692,False,429,round4_maxpapers
1252,田玉平,A5080461415,exact,I76569877,True,206,round4_semtie
1254,唐功利,A5001271492,exact,I4210112946,False,229,round4_maxpapers
1255,孙智伟,A5103182312,exact,I881766915,False,462,round4_maxpapers
1256,孙旭东,A5012869559,exact,I9224756,False,448,round4_maxpapers
1257,孙为银,A5036287984,exact,I881766915,True,1407,round4_semtie
1260,史培军,A5053353190,exact,I25254941,False,668,round4_maxpapers
1262,沈志成,A5109084190,exact,I76130692,False,82,round4_maxpapers
1263,沈洪兵,A5104029287,exact,I83519826,True,1,round4_semtie
1264,沙家豪,A5101801773,exact,I83519826,False,273,round4_maxpapers
1265,曲福田,A5108679825,exact,I119454577,True,98,round4_semtie
1266,邱志平,A5034006012,exact,I82880672,False,208,round4_maxpapers
1267,钱前,A5100728465,exact,I4210160522,False,652,round4_maxpapers
1268,裴坚,A5062247330,exact,I20231570,False,753,round4_maxpapers
1269,倪四道,A5046741917,exact,I126520041,True,276,round4_semtie
1273,罗民兴,A5103100478,exact,I76130692,False,542,round4_maxpapers
1275,卢灿忠,A5101452984,exact,I4210119098,False,1132,round4_maxpapers
1276,刘志勇,A5100358893,exact,I52158045,False,241,round4_maxpapers
1277,刘芝华,A5100413276,exact,I200296433,True,921,round4_semtie
1278,刘正猷,A5100413276,exact,I37461747,False,921,round4_maxpapers
1279,刘玉鑫,A5100687684,exact,I20231570,False,1915,round4_maxpapers
1280,刘兴军,A5080674975,exact,I191208505,True,22,round4_semtie
1281,刘世勇,A5101966283,exact,I126520041,False,400,round4_maxpapers
1282,刘林华,A5100349504,exact,I204983213,False,830,round4_maxpapers
1283,刘林,A5100383342,exact,I205237279,False,834,round4_maxpapers
1284,刘炯天,A5007234655,exact,I25757504,False,284,round4_maxpapers
1285,刘景根,A5052653569,exact,I4210112820,False,144,round4_maxpapers
1286,刘昌胜,A5100766757,exact,I143593769,True,132,round4_semtie
1287,刘宝碇,A5114378471,exact,I99065089,False,1789,round4_maxpapers
1289,李忠献,A5052123587,exact,I162868743,True,410,round4_semtie
1290,李召良,A5058040417,exact,I4210160793,True,436,round4_semtie
1292,李言荣,A5100391222,exact,I150229711,False,988,round4_maxpapers
1293,李宣东,A5090810072,exact,I881766915,False,275,round4_maxpapers
1294,李新奇,A5101479014,exact,I4210149211,False,166,round4_maxpapers
1295,李凌,A5100435319,exact,I163340411,False,834,round4_maxpapers
1296,李传友,A5084915949,exact,I4210124606,False,278,round4_maxpapers
1298,金山,A5107934500,exact,I4210137180,False,661,round4_maxpapers
1299,焦新安,A5050837761,exact,I78978612,False,495,round4_maxpapers
1300,蒋最敏,A5068087500,exact,I24943067,False,161,round4_maxpapers
1301,蒋跃明,A5062040281,exact,I4210120696,False,619,round4_maxpapers
1302,蒋亚东,A5103066537,exact,I150229711,False,576,round4_maxpapers
1303,蒋田仔,A5030433990,exact,I4210112150,False,594,round4_maxpapers
1304,蒋建中,A5090651808,exact,I76130692,True,496,round4_semtie
1305,江云宝,A5112872879,exact,I191208505,False,1064,round4_maxpapers
1306,姬扬,A5070014170,exact,I4210149211,False,320,round4_maxpapers
1307,黄路生,A5067796804,exact,I74837319,True,260,round4_semtie
1308,黄建滨,A5049444908,exact,I20231570,False,218,round4_maxpapers
1309,黄承志,A5100678432,exact,I142108993,False,869,round4_maxpapers
1310,华子春,A5101649826,exact,I881766915,True,42,round4_semtie
1312,侯增谦,A5109614435,exact,I4210126061,False,115,round4_maxpapers
1313,洪奕光,A5100359415,exact,I4210120485,False,525,round4_maxpapers
1314,贺泓,A5107832659,exact,I4210144289,True,983,round4_semtie
